Rank,D_Score,E_Score,Penalty,Score,year,Name,nation,Round_AAfinal,Round_TeamFinal,Round_TeamQual,Round_final,Round_qual
7.0,3.4,8.633,0.0,12.033,2023,520,84,False,False,False,True,False
9.0,3.4,8.766,0.0,12.166,2023,520,84,False,False,False,False,True
144.0,4.2,7.233,0.3,11.133,2022,519,84,False,False,False,False,True
97.0,4.2,8.733,0.0,12.933,2023,519,84,False,False,False,False,True
33.0,4.2,8.733,0.0,12.933,2023,519,84,False,False,False,False,True
3.0,4.2,8.666,0.0,12.866,2023,519,84,True,False,False,False,False
13.0,4.2,8.6,0.0,12.8,2023,519,84,False,False,False,False,True
13.0,3.4,8.733,0.0,12.133,2023,519,84,False,False,False,False,True
11.0,3.2,8.45,0.0,11.65,2022,521,84,False,False,False,False,True
11.0,3.4,8.65,2.0,10.05,2022,521,84,False,False,False,False,True
0.0,4.2,8.6,0.0,12.8,2023,286,12,False,False,True,False,False
32.0,3.2,8.75,0.0,11.95,2023,272,30,False,False,False,False,True
77.0,3.8,8.666,0.0,12.466,2023,177,29,False,False,False,False,True
12.0,3.8,8.666,0.0,12.466,2023,177,29,False,False,False,False,True
12.0,3.8,8.733,0.0,12.533,2023,177,29,False,False,False,False,True
32.0,3.8,8.7,0.0,12.5,2023,177,29,False,False,False,False,True
108.0,4.2,8.633,0.0,12.833,2023,66,87,False,False,False,False,True
65.0,4.2,8.533,0.0,12.733,2023,66,87,False,False,False,False,True
100.0,3.2,8.433,0.0,11.633,2022,455,21,False,False,False,False,True
7.0,4.2,9.0,0.0,13.2,2022,26,30,False,False,False,False,True
68.0,4.2,8.9,0.0,13.1,2023,132,12,False,False,False,False,True
100.0,4.2,8.6,0.3,12.5,2022,169,50,False,False,False,False,True
49.0,4.2,9.066,0.0,13.266,2023,169,50,False,False,False,False,True
3.0,4.2,8.8,0.0,13.0,2023,169,50,True,False,False,False,False
12.0,4.2,8.833,0.0,13.033,2023,169,50,False,False,False,False,True
0.0,4.2,9.3,0.0,13.5,2023,600,88,True,False,False,False,False
0.0,4.2,9.15,0.0,13.35,2023,600,88,False,False,False,False,True
0.0,4.2,9.2,0.0,13.4,2023,600,88,False,False,False,True,False
24.0,4.2,8.7,0.0,12.9,2022,658,50,True,False,False,False,False
75.0,4.2,8.6,0.0,12.8,2022,658,50,False,False,False,False,True
24.0,4.2,8.533,0.0,12.733,2023,658,50,True,False,False,False,False
48.0,4.6,8.7,0.0,13.3,2023,658,50,False,False,False,False,True
117.0,3.6,8.6,0.0,12.2,2022,461,90,False,False,False,False,True
14.0,3.6,8.45,0.0,12.05,2023,461,90,True,False,False,False,False
21.0,3.6,8.8,0.0,12.4,2023,461,90,False,False,False,False,True
0.0,3.6,8.433,0.0,12.033,2023,460,90,False,False,True,False,False
0.0,4.2,8.95,0.0,13.15,2023,470,88,False,False,False,False,True
0.0,4.2,9.0,0.0,13.2,2023,470,88,False,False,False,True,False
0.0,4.2,8.75,0.0,12.95,2023,470,88,True,False,False,False,False
121.0,3.6,9.066,0.0,12.666,2023,650,84,False,False,False,False,True
9.0,3.6,8.9,0.0,12.5,2023,311,75,True,False,False,False,False
20.0,3.6,8.733,0.0,12.333,2023,311,75,False,False,False,False,True
8.0,4.2,8.5,0.0,12.7,2023,599,50,True,False,False,False,False
14.0,4.2,8.566,0.1,12.666,2023,599,50,False,False,False,False,True
14.0,3.4,8.6,0.0,12.0,2023,599,50,False,False,False,False,True
0.0,4.2,8.333,0.1,12.433,2023,52,10,False,True,False,False,False
0.0,4.2,8.2,0.3,12.1,2023,52,10,False,False,True,False,False
20.0,4.2,8.566,0.0,12.766000000000002,2023,651,84,False,False,False,False,True
12.0,4.2,8.566,0.0,12.766000000000002,2023,651,84,False,False,False,False,True
12.0,3.4,8.566,0.0,11.966,2023,651,84,False,False,False,False,True
148.0,3.2,8.533,0.0,11.733,2023,649,84,False,False,False,False,True
33.0,3.2,8.533,0.0,11.733,2023,649,84,False,False,False,False,True
15.0,4.2,8.466,0.0,12.666,2023,649,84,False,False,False,False,True
15.0,3.4,8.533,0.0,11.933,2023,649,84,False,False,False,False,True
0.0,5.0,9.15,0.0,14.15,2023,313,88,True,False,False,False,False
0.0,5.0,9.1,0.0,14.1,2023,313,88,False,False,False,False,True
0.0,5.0,8.9,0.0,13.9,2023,313,88,False,False,False,True,False
0.0,4.2,9.3,0.0,13.5,2023,313,88,True,False,False,False,False
38.0,3.6,8.75,0.0,12.35,2022,176,30,False,False,False,False,True
3.0,5.0,8.833,0.0,13.833,2022,639,73,False,False,False,True,False
1.0,5.0,8.866,0.0,13.866,2022,639,73,False,False,False,False,True
1.0,4.2,8.866,0.0,13.066,2022,639,73,False,False,False,False,True
3.0,4.2,8.533,0.3,12.433,2022,639,73,False,False,False,True,False
0.0,4.2,8.65,0.0,12.85,2022,362,88,True,False,False,False,False
7.0,4.2,8.766,0.0,12.966,2023,412,27,True,False,False,False,False
9.0,4.2,8.866,0.0,13.066,2023,412,27,False,False,False,False,True
11.0,4.2,8.866,0.0,13.066,2023,412,27,False,False,False,False,True
11.0,3.4,8.566,0.0,11.966,2023,412,27,False,False,False,False,True
60.0,4.2,8.6,0.0,12.8,2023,412,27,False,False,False,False,True
31.0,3.6,9.05,0.0,12.65,2022,414,30,False,False,False,False,True
41.0,3.4,8.7,0.0,12.1,2022,116,30,False,False,False,False,True
91.0,3.4,8.433,0.0,11.833,2022,68,51,False,False,False,False,True
14.0,3.4,8.566,0.0,11.966,2023,559,28,False,False,False,False,True
36.0,3.4,8.533,0.0,11.933,2023,561,28,False,False,False,False,True
14.0,3.4,8.766,0.0,12.166,2023,349,65,True,False,False,False,False
16.0,3.8,8.7,0.0,12.5,2022,641,66,False,False,False,False,True
16.0,3.6,8.6,0.3,11.9,2022,641,66,False,False,False,False,True
2.0,3.8,9.033,0.0,12.833,2022,641,66,False,False,False,False,True
4.0,3.8,8.9,0.0,12.7,2022,641,66,False,False,False,True,False
4.0,4.2,8.866,0.0,13.066,2022,641,66,False,False,False,True,False
2.0,4.2,8.866,0.0,13.066,2022,641,66,False,False,False,False,True
57.0,4.2,8.5,0.0,12.7,2022,494,8,False,False,False,False,True
102.0,3.8,8.666,0.0,12.466,2022,133,56,False,False,False,False,True
77.0,4.0,9.066,0.0,13.066,2023,133,56,False,False,False,False,True
0.0,4.0,8.4,0.0,12.4,2023,133,56,False,False,True,False,False
18.0,4.0,8.65,0.0,12.65,2023,133,56,False,False,False,False,True
0.0,4.6,9.0,0.0,13.6,2023,222,88,True,False,False,False,False
0.0,4.6,9.15,0.0,13.75,2023,222,88,False,False,False,False,True
0.0,4.6,9.2,0.0,13.8,2023,222,88,False,False,False,True,False
0.0,4.2,8.9,0.0,13.1,2023,222,88,True,False,False,False,False
109.0,3.8,8.533,0.0,12.333,2022,423,82,False,False,False,False,True
8.0,4.2,8.733,0.0,12.933,2023,267,14,True,False,False,False,False
5.0,4.2,9.0,0.0,13.2,2023,267,14,False,False,False,False,True
80.0,4.2,8.566,0.0,12.766,2022,584,1,False,False,False,False,True
0.0,4.2,8.767,0.0,12.967,2023,584,1,False,True,False,False,False
0.0,4.2,8.0,1.3,10.9,2023,584,1,False,False,True,False,False
75.0,4.2,8.6,0.0,12.8,2022,283,5,False,False,False,False,True
71.0,4.2,8.233,0.1,12.333,2022,283,5,False,False,False,False,True
34.0,4.2,8.733,0.0,12.933,2022,307,61,False,False,False,False,True
120.0,3.8,8.466,0.1,12.166,2022,554,28,False,False,False,False,True
21.0,4.6,8.666,0.0,13.266,2022,554,28,False,False,False,False,True
15.0,4.6,8.666,0.0,13.266,2022,554,28,False,False,False,False,True
15.0,3.8,8.633,0.0,12.433,2022,554,28,False,False,False,False,True
11.0,4.6,8.033,0.1,12.533,2023,554,28,False,False,False,False,True
11.0,3.8,8.8,0.0,12.6,2023,554,28,False,False,False,False,True
0.0,4.2,8.667,0.0,12.867,2023,505,7,False,False,True,False,False
8.0,4.6,9.433,0.0,14.033,2022,444,45,True,False,False,False,False
0.0,4.6,9.266,0.0,13.866,2022,444,45,False,True,False,False,False
11.0,4.6,9.6,0.0,14.2,2022,444,45,False,False,False,False,True
10.0,4.6,9.066,0.0,13.666,2022,444,45,False,False,False,False,True
11.0,4.6,9.033,0.0,13.633,2022,444,45,False,True,False,False,False
10.0,4.4,8.666,0.0,13.066,2022,280,24,False,False,False,False,True
10.0,4.0,7.6,0.3,11.3,2022,280,24,False,False,False,False,True
115.0,3.8,8.466,0.0,12.266,2022,264,84,False,False,False,False,True
18.0,4.2,8.9,0.1,13.0,2023,400,10,False,False,False,False,True
7.0,4.0,8.5,0.0,12.5,2023,514,20,False,False,False,True,False
7.0,4.0,8.633,0.0,12.633,2023,514,20,False,False,False,False,True
7.0,4.0,8.733,0.0,11.733,2023,514,20,False,False,False,True,False
7.0,4.0,8.6,0.0,12.6,2023,514,20,False,False,False,False,True
4.0,3.8,8.933,0.0,12.733,2023,514,20,False,False,False,True,False
7.0,3.8,8.966,0.0,12.766,2023,514,20,False,False,False,False,True
4.0,3.8,8.766,0.1,12.466,2023,514,20,False,False,False,True,False
7.0,3.8,8.7,0.0,12.5,2023,514,20,False,False,False,False,True
84.0,3.6,8.5,0.0,12.1,2022,465,38,False,False,False,False,True
34.0,3.6,8.8,0.0,12.4,2023,212,31,False,False,False,False,True
32.0,4.2,8.766,0.0,12.966,2022,211,34,False,False,False,False,True
24.0,4.6,9.1,0.0,13.7,2022,635,45,False,False,False,False,True
5.0,5.0,8.733,0.0,13.733,2023,547,71,False,False,False,True,False
3.0,5.0,8.766,0.0,13.766,2023,547,71,False,False,False,False,True
5.0,3.8,7.7,0.3,11.2,2023,547,71,False,False,False,True,False
3.0,3.8,8.466,0.0,12.266,2023,547,71,False,False,False,False,True
13.0,5.0,8.7,0.1,13.6,2023,547,71,False,False,False,False,True
4.0,5.0,8.8,0.0,13.8,2023,547,71,False,False,False,True,False
5.0,5.0,8.7,0.1,13.6,2023,547,71,False,False,False,False,True
4.0,3.8,8.666,0.1,12.366,2023,547,71,False,False,False,True,False
5.0,4.0,8.733,0.3,12.433,2023,547,71,False,False,False,False,True
62.0,3.2,7.5,0.1,10.6,2022,640,30,False,False,False,False,True
7.0,4.4,8.066,0.3,12.166,2023,50,65,False,False,False,True,False
8.0,4.4,8.4,0.0,12.8,2023,50,65,False,False,False,False,True
7.0,3.8,8.766,0.0,12.566,2023,50,65,False,False,False,True,False
8.0,3.8,8.666,0.1,12.366,2023,50,65,False,False,False,False,True
17.0,4.2,7.55,0.1,11.65,2022,285,92,True,False,False,False,False
38.0,3.6,8.75,0.0,12.35,2022,284,30,False,False,False,False,True
22.0,4.2,8.649999999999999,0.0,12.85,2023,284,30,False,False,False,False,True
0.0,4.2,7.967,0.0,12.167,2023,78,13,False,False,True,False,False
37.0,3.6,8.8,0.0,12.4,2022,405,30,False,False,False,False,True
118.0,4.2,8.5,0.0,12.7,2023,405,62,False,False,False,False,True
18.0,3.2,8.433,0.0,11.633,2023,405,62,False,False,False,False,True
18.0,3.2,8.5,0.0,11.7,2023,405,62,False,False,False,False,True
15.0,3.6,8.566,0.0,12.166,2023,405,62,False,False,False,False,True
15.0,3.4,8.666,0.0,12.066,2023,405,62,False,False,False,False,True
16.0,3.2,8.4,0.0,11.6,2023,405,62,False,False,False,False,True
16.0,3.2,8.433,0.0,11.633,2023,405,62,False,False,False,False,True
32.0,3.8,7.8,0.0,11.6,2023,245,90,False,False,False,False,True
90.0,4.2,8.466,0.0,12.666,2022,371,1,False,False,False,False,True
129.0,3.6,8.8,0.0,12.4,2023,371,1,False,False,False,False,True
13.0,3.8,7.8,0.0,11.6,2023,637,90,False,False,False,False,True
13.0,3.4,8.45,0.0,11.85,2023,637,90,False,False,False,False,True
0.0,3.8,8.0,0.0,11.8,2023,244,90,False,False,True,False,False
21.0,4.2,8.766,0.1,12.866,2023,228,67,True,False,False,False,False
58.0,4.2,8.966,0.0,13.166,2023,228,67,False,False,False,False,True
21.0,4.2,9.1,0.0,13.3,2023,228,67,False,False,False,False,True
70.0,4.2,8.666,0.0,12.866,2022,353,27,False,False,False,False,True
8.0,4.2,8.667,0.0,12.867,2023,353,27,False,False,False,True,False
7.0,4.2,8.767,0.0,12.967,2023,353,27,False,False,False,False,True
7.0,3.8,8.433,0.1,12.133,2023,353,27,False,False,False,False,True
8.0,3.8,7.567,0.0,11.367,2023,353,27,False,False,False,True,False
12.0,4.4,8.733,0.0,13.133,2023,466,48,False,False,False,False,True
12.0,3.2,8.6,0.0,11.8,2023,466,48,False,False,False,False,True
0.0,4.2,8.9,0.0,13.1,2022,496,88,False,False,False,False,True
0.0,4.2,8.75,0.0,12.95,2022,496,88,False,False,False,True,False
0.0,4.2,8.65,0.0,12.85,2022,496,88,True,False,False,False,False
0.0,4.2,8.85,0.0,13.05,2023,496,88,True,False,False,False,False
0.0,4.2,8.95,0.0,13.15,2023,496,88,False,False,False,False,True
0.0,4.2,9.0,0.0,13.2,2023,496,88,False,False,False,True,False
0.0,4.2,9.05,0.0,13.25,2023,496,88,True,False,False,False,False
15.0,4.2,8.9,0.0,13.1,2023,496,88,False,False,False,False,True
0.0,4.2,8.7,0.0,12.9,2023,497,88,False,False,True,False,False
18.0,3.6,8.2,0.1,11.7,2023,153,46,True,False,False,False,False
28.0,3.6,8.3,0.0,11.9,2023,153,46,False,False,False,False,True
4.0,4.2,8.7,0.0,12.9,2023,623,46,True,False,False,False,False
8.0,4.2,8.65,0.0,12.85,2023,623,46,False,False,False,False,True
0.0,4.2,8.667,0.0,12.867,2023,624,46,False,False,True,False,False
15.0,3.2,8.467,0.0,11.667,2023,493,72,False,False,False,False,True
47.0,4.4,8.8,0.0,13.2,2022,250,38,False,False,False,False,True
37.0,4.4,8.633,0.1,12.933,2022,250,38,False,False,False,False,True
19.0,4.4,8.833,0.1,13.133,2022,250,38,False,True,False,False,False
3.0,4.2,9.133,0.0,13.333,2022,250,38,False,False,False,True,False
3.0,4.2,9.066,0.0,13.266,2022,250,38,False,False,False,False,True
3.0,3.8,8.8,0.0,12.6,2022,250,38,False,False,False,False,True
3.0,3.8,8.9,0.0,12.7,2022,250,38,False,False,False,True,False
4.0,4.4,8.9,0.0,13.3,2022,250,38,False,False,False,True,False
6.0,4.4,8.9,0.0,13.3,2022,250,38,False,False,False,False,True
4.0,3.6,9.05,0.0,12.65,2022,250,38,False,False,False,True,False
6.0,3.6,9.05,0.0,12.65,2022,250,38,False,False,False,False,True
47.0,4.4,8.9,0.0,13.3,2023,250,38,False,False,False,False,True
25.0,4.4,8.8,0.0,13.2,2023,250,38,False,False,False,False,True
2.0,4.2,9.066,0.0,13.266000000000002,2023,250,38,False,False,False,True,False
2.0,4.2,9.033,0.0,13.233,2023,250,38,False,False,False,False,True
2.0,3.8,9.033,0.0,12.832999999999998,2023,250,38,False,False,False,True,False
2.0,3.8,9.033,0.0,12.832999999999998,2023,250,38,False,False,False,False,True
0.0,5.0,9.4,0.0,14.4,2022,346,88,False,False,False,False,True
0.0,5.0,9.35,0.0,14.35,2022,346,88,False,False,False,True,False
0.0,5.0,9.1,0.0,14.1,2022,346,88,True,False,False,False,False
52.0,3.2,8.6,0.0,11.8,2022,0,30,False,False,False,False,True
34.0,4.2,8.733,0.0,12.933,2022,386,27,False,False,False,False,True
19.0,4.2,8.733,0.0,12.933,2022,386,27,False,False,False,False,True
23.0,4.2,8.666,0.0,12.866,2022,386,27,False,True,False,False,False
19.0,3.8,8.733,0.0,12.533,2022,386,27,False,False,False,False,True
11.0,4.2,8.666,0.0,12.866,2023,387,27,True,False,False,False,False
15.0,4.2,8.8,0.0,13.0,2023,387,27,False,False,False,False,True
8.0,4.2,8.8,0.0,13.0,2023,387,27,False,False,False,False,True
8.0,3.6,8.7,0.0,12.3,2023,387,27,False,False,False,False,True
118.0,3.2,8.1,0.1,11.2,2022,184,51,False,False,False,False,True
100.0,3.2,8.433,0.0,11.633,2022,435,67,False,False,False,False,True
113.0,3.8,8.5,0.0,12.3,2022,45,64,False,False,False,False,True
137.0,3.8,8.4,0.0,12.2,2023,45,64,False,False,False,False,True
58.0,4.2,8.633,0.0,12.833,2023,436,67,False,False,False,False,True
0.0,4.2,8.567,0.0,12.767,2023,129,10,False,True,False,False,False
0.0,4.2,8.4,0.0,12.6,2023,129,10,False,False,True,False,False
33.0,4.2,7.4,0.0,11.6,2023,59,15,False,False,False,False,True
12.0,4.2,7.4,0.0,11.6,2023,59,15,False,False,False,False,True
12.0,3.4,8.45,0.0,11.85,2023,59,15,False,False,False,False,True
0.0,4.2,7.967,0.0,12.167,2023,60,15,False,True,False,False,False
0.0,4.2,8.2,0.0,12.4,2023,60,15,False,False,True,False,False
62.0,4.2,8.933,0.0,13.133,2023,92,35,False,False,False,False,True
17.0,4.2,8.933,0.0,13.133,2023,92,35,False,False,False,False,True
17.0,4.0,9.0,0.0,13.0,2023,92,35,False,False,False,False,True
7.0,4.2,8.6,0.0,12.8,2023,92,35,False,False,False,True,False
51.0,4.2,8.733,0.0,12.933,2023,92,35,False,False,False,False,True
6.0,4.2,8.733,0.0,12.933,2023,92,35,False,False,False,False,True
7.0,4.0,8.7,0.0,12.7,2023,92,35,False,False,False,True,False
6.0,4.0,8.8,0.0,12.8,2023,92,35,False,False,False,False,True
94.0,4.2,8.433,0.0,12.633,2022,449,1,False,False,False,False,True
0.0,4.2,8.533,0.0,12.733,2023,449,1,False,False,True,False,False
10.0,4.2,8.366,0.0,12.566,2023,131,60,False,False,False,False,True
10.0,3.6,8.633,0.0,12.233,2023,131,60,False,False,False,False,True
3.0,4.6,8.95,0.0,13.55,2022,588,30,False,False,False,True,False
5.0,4.6,8.8,0.1,13.3,2022,588,30,False,False,False,False,True
3.0,3.8,8.5,0.0,12.3,2022,588,30,False,False,False,True,False
5.0,3.8,8.7,0.0,12.5,2022,588,30,False,False,False,False,True
9.0,4.2,8.850000000000001,0.0,13.05,2023,588,30,False,False,False,False,True
9.0,3.8,8.5,0.0,12.3,2023,588,30,False,False,False,False,True
0.0,4.6,9.05,0.0,13.65,2022,664,88,True,False,False,False,False
0.0,4.6,9.05,0.0,13.65,2023,664,88,True,False,False,False,False
0.0,4.6,8.55,0.0,13.15,2023,664,88,False,False,False,False,True
0.0,4.6,8.9,0.1,13.4,2023,664,88,False,False,False,True,False
0.0,4.6,9.05,0.0,13.65,2023,664,88,True,False,False,False,False
4.0,4.6,9.3,0.0,13.9,2023,664,88,False,False,False,False,True
0.0,4.6,9.0,0.0,13.6,2023,72,88,True,False,False,False,False
0.0,4.2,8.8,0.0,13.0,2023,72,88,True,False,False,False,False
0.0,4.6,8.7,0.0,13.3,2023,417,88,True,False,False,False,False
0.0,4.2,8.8,0.0,13.0,2023,417,88,True,False,False,False,False
109.0,3.2,8.3,0.0,11.5,2022,459,6,False,False,False,False,True
53.0,4.2,8.7,0.0,12.9,2023,511,11,False,False,False,False,True
4.0,5.0,9.233,0.0,14.233,2022,578,48,True,False,False,False,False
0.0,5.0,9.4,0.0,14.4,2022,578,48,False,True,False,False,False
5.0,5.0,9.066,0.0,14.066,2022,578,48,False,False,False,True,False
8.0,5.0,9.3,0.0,14.3,2022,578,48,False,False,False,False,True
7.0,5.0,9.3,0.0,14.3,2022,578,48,False,False,False,False,True
5.0,4.8,9.133,0.0,13.933,2022,578,48,False,False,False,True,False
7.0,4.8,8.233,0.0,13.033,2022,578,48,False,False,False,False,True
0.0,5.0,8.8,0.0,13.8,2023,578,48,False,True,False,False,False
6.0,5.0,9.066,0.0,14.066,2023,578,48,False,False,False,True,False
12.0,5.0,9.1,0.0,14.1,2023,578,48,False,False,False,False,True
7.0,5.0,9.1,0.0,14.1,2023,578,48,False,False,False,False,True
6.0,4.8,8.933,0.0,13.733,2023,578,48,False,False,False,True,False
7.0,4.8,8.9,0.0,13.7,2023,578,48,False,False,False,False,True
1.0,5.0,8.9,0.0,13.9,2023,578,48,True,False,False,False,False
1.0,5.0,8.9,0.0,13.9,2023,578,48,False,False,False,True,False
2.0,5.0,9.0,0.0,14.0,2023,578,48,False,False,False,False,True
1.0,5.0,9.0,0.0,14.0,2023,578,48,False,False,False,False,True
1.0,4.8,8.9,0.0,13.7,2023,578,48,False,False,False,True,False
1.0,4.8,8.933,0.0,13.733,2023,578,48,False,False,False,False,True
101.0,4.4,8.1,0.0,12.5,2022,142,5,False,False,False,False,True
45.0,4.4,8.433,0.0,12.833,2022,142,5,False,False,False,False,True
116.0,4.0,8.7,0.0,12.7,2023,142,5,False,False,False,False,True
10.0,4.4,8.366,0.0,12.766,2023,142,5,False,False,False,False,True
10.0,3.8,8.566,0.0,12.366,2023,142,5,False,False,False,False,True
49.0,4.4,8.6,0.0,13.0,2023,142,5,False,False,False,False,True
30.0,3.8,8.9,0.0,12.7,2023,151,32,False,False,False,False,True
149.0,3.6,8.233,0.1,11.733,2023,100,81,False,False,False,False,True
83.0,3.6,8.666,0.0,12.266,2023,100,81,False,False,False,False,True
0.0,4.6,8.6,0.3,12.9,2023,96,88,True,False,False,False,False
102.0,3.2,8.4,0.0,11.6,2022,323,42,False,False,False,False,True
74.0,4.2,8.4,0.0,12.6,2023,323,42,False,False,False,False,True
10.0,4.2,8.45,0.0,12.65,2022,422,28,False,False,False,False,True
10.0,3.4,7.45,0.0,10.85,2022,422,28,False,False,False,False,True
11.0,3.6,8.7,0.0,12.3,2023,422,28,False,False,False,False,True
11.0,3.4,8.667,0.0,12.067,2023,422,28,False,False,False,False,True
28.0,3.6,8.6,0.0,12.2,2023,421,28,False,False,False,False,True
8.0,4.2,8.65,0.0,12.85,2022,451,30,False,False,False,True,False
8.0,4.2,8.95,0.0,13.15,2022,451,30,False,False,False,False,True
8.0,3.6,8.45,0.0,12.05,2022,451,30,False,False,False,True,False
8.0,3.8,8.6,0.0,12.4,2022,451,30,False,False,False,False,True
128.0,5.0,7.333,0.3,12.033,2022,234,16,False,False,False,False,True
10.0,4.2,8.35,0.0,12.55,2023,234,16,True,False,False,False,False
8.0,4.2,8.65,0.0,12.85,2023,234,16,False,False,False,False,True
19.0,4.2,8.366,0.0,12.566,2023,234,16,True,False,False,False,False
10.0,4.2,8.466,0.0,12.666,2023,234,16,False,False,False,False,True
10.0,3.8,7.3,0.0,11.1,2023,234,16,False,False,False,False,True
0.0,4.2,8.267,0.0,12.467,2023,235,16,False,False,True,False,False
122.0,4.2,7.9,0.0,12.1,2022,137,53,False,False,False,False,True
70.0,4.2,8.433,0.3,12.333,2022,137,53,False,False,False,False,True
108.0,4.2,8.633,0.0,12.833,2023,137,53,False,False,False,False,True
75.0,4.2,8.666,0.3,12.566,2023,137,53,False,False,False,False,True
7.0,5.4,8.666,0.1,13.966,2023,23,56,True,False,False,False,False
4.0,5.4,8.9,0.0,14.3,2023,23,56,False,False,False,True,False
5.0,5.4,9.166,0.0,14.566,2023,23,56,False,False,False,False,True
4.0,5.2,8.833,0.0,14.033,2023,23,56,False,False,False,True,False
5.0,5.2,8.833,0.3,13.733,2023,23,56,False,False,False,False,True
2.0,5.4,8.15,0.1,13.45,2023,23,56,True,False,False,False,False
1.0,5.4,8.65,0.0,14.05,2023,23,56,False,False,False,True,False
1.0,5.4,8.95,0.0,14.35,2023,23,56,False,False,False,False,True
1.0,5.4,8.95,0.0,14.35,2023,23,56,False,False,False,False,True
1.0,4.4,8.85,0.0,13.25,2023,23,56,False,False,False,True,False
1.0,4.4,8.85,0.0,13.25,2023,23,56,False,False,False,False,True
0.0,5.4,8.7,0.0,14.1,2023,24,56,False,True,False,False,False
0.0,5.4,8.767,0.0,14.167,2023,20,56,False,False,True,False,False
10.0,4.2,8.9,0.0,13.1,2022,419,30,False,False,False,False,True
10.0,3.2,8.5,0.1,11.6,2022,419,30,False,False,False,False,True
6.0,4.2,8.95,0.0,13.15,2023,419,30,False,False,False,True,False
5.0,4.2,9.0,0.0,13.2,2023,419,30,False,False,False,False,True
6.0,3.8,8.7,0.0,12.5,2023,419,30,False,False,False,True,False
5.0,3.8,8.7,0.0,12.5,2023,419,30,False,False,False,False,True
11.0,3.2,8.5,0.1,11.6,2022,419,92,False,False,False,False,True
55.0,3.2,8.5,0.0,11.7,2022,379,30,False,False,False,False,True
57.0,3.2,8.4,0.0,11.6,2022,509,30,False,False,False,False,True
143.0,3.8,7.7,0.1,11.4,2022,565,83,False,False,False,False,True
10.0,3.8,8.566,0.0,12.366,2023,565,83,True,False,False,False,False
18.0,3.4,8.466,0.0,11.866,2023,565,83,False,False,False,False,True
18.0,3.8,8.066,0.1,11.766,2023,565,83,False,False,False,False,True
0.0,4.6,9.25,0.0,13.85,2022,196,88,False,False,False,False,True
0.0,4.6,8.9,0.0,13.5,2022,196,88,False,False,False,True,False
0.0,4.2,8.8,0.0,13.0,2022,196,88,True,False,False,False,False
0.0,4.6,8.8,0.0,13.4,2023,196,88,True,False,False,False,False
0.0,4.6,9.05,0.0,13.65,2023,196,88,True,False,False,False,False
0.0,4.2,8.7,0.0,12.9,2023,194,88,True,False,False,False,False
12.0,4.2,8.95,0.0,13.15,2023,282,32,False,False,False,False,True
12.0,4.2,8.8,0.0,13.0,2022,239,72,False,False,False,False,True
12.0,3.4,8.65,0.0,12.05,2022,239,72,False,False,False,False,True
68.0,4.2,8.9,0.0,13.1,2023,239,72,False,False,False,False,True
11.0,4.2,8.466,0.3,12.366,2023,239,72,False,False,False,False,True
11.0,3.8,8.5,0.0,12.3,2023,239,72,False,False,False,False,True
9.0,3.4,8.6,0.0,12.0,2022,239,72,False,False,False,False,True
7.0,4.2,8.75,0.0,12.95,2022,544,40,True,False,False,False,False
97.0,4.2,8.366,0.0,12.566,2022,471,75,False,False,False,False,True
27.0,4.2,8.366,0.0,12.566,2022,471,75,False,False,False,False,True
27.0,3.6,8.533,0.0,12.133,2022,471,75,False,False,False,False,True
91.0,4.2,8.766,0.0,12.966,2023,471,75,False,False,False,False,True
9.0,4.2,8.65,0.0,12.85,2022,471,75,True,False,False,False,False
10.0,3.6,8.65,0.1,12.15,2022,471,75,False,False,False,False,True
11.0,4.2,8.5,0.0,12.7,2023,471,75,False,False,False,False,True
11.0,3.6,8.666,0.0,12.266,2023,471,75,False,False,False,False,True
56.0,4.6,8.566,0.1,13.066,2022,320,63,False,False,False,False,True
16.0,4.6,8.566,0.1,13.066,2022,320,63,False,False,False,False,True
16.0,4.8,8.266,0.0,13.066,2022,320,63,False,False,False,False,True
25.0,4.6,9.1,0.0,13.7,2023,320,63,False,False,False,False,True
16.0,4.6,9.1,0.0,13.7,2023,320,63,False,False,False,False,True
16.0,4.2,8.733,0.3,12.633,2023,320,63,False,False,False,False,True
12.0,4.6,8.333,0.0,12.933,2023,320,63,True,False,False,False,False
4.0,4.2,8.4,0.0,12.6,2023,321,63,False,False,False,True,False
11.0,4.6,8.65,0.0,13.25,2023,321,63,False,False,False,False,True
4.0,4.6,8.7,0.0,13.3,2023,321,63,False,False,False,True,False
11.0,4.0,7.25,0.0,11.25,2023,321,63,False,False,False,False,True
0.0,4.6,8.6,0.0,13.2,2023,319,63,False,True,False,False,False
0.0,4.6,8.6,0.0,13.2,2023,319,63,False,False,True,False,False
3.0,4.6,8.75,0.0,13.35,2023,319,63,True,False,False,False,False
5.0,4.6,8.65,0.0,13.25,2023,319,63,False,False,False,False,True
79.0,4.4,8.4,0.0,12.8,2022,525,40,False,False,False,False,True
26.0,4.4,8.4,0.0,12.8,2022,525,40,False,False,False,False,True
26.0,4.2,7.9,0.0,12.1,2022,525,40,False,False,False,False,True
4.0,4.4,8.6,0.0,13.0,2022,525,40,False,False,False,True,False
7.0,4.4,8.533,0.1,12.833,2022,525,40,False,False,False,False,True
7.0,4.2,8.7,0.0,12.9,2022,525,40,False,False,False,False,True
