Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Tara STEFANOVIC,SRB,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,16.0,3.6,8.7,0.0,12.3,12.299999999999999
Tara STEFANOVIC,SRB,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,16.0,3.4,8.566,0.0,11.966,11.966000000000001
Tara STEFANOVIC,SRB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,30.0,3.5,1.566,0.1,4.966,4.966
Tara STEFANOVIC,SRB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,20.0,4.4,5.933,0.1,10.233,10.233
Tara STEFANOVIC,SRB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,11.0,3.6,8.633,0.0,12.233,12.232999999999999
Tara STEFANOVIC,SRB,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,11.0,3.4,8.533,0.0,11.933,11.933
Ava STEWART,CAN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,42.0,4.9,7.833,0.0,12.733,12.733
Ava STEWART,CAN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,52.0,5.6,7.2,0.0,12.8,12.8
Ava STEWART,CAN,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,36.0,4.6,8.866,0.0,13.466,13.466
Ava STEWART,CAN,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,29.0,5.2,4.966,0.0,10.166,10.166
Ava STEWART,CAN,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,11.0,4.9,7.2,0.0,12.1,12.100000000000001
Ava STEWART,CAN,2023-04-30,w,2023 Cairo World Cup,final,"Cairo, Egypt",UB,5.0,5.6,7.333,0.0,12.933,12.933
Ava STEWART,CAN,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,4.0,5.6,7.433,0.0,13.033,13.033
Ava STEWART,CAN,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,16.0,4.6,8.7,0.0,13.3,13.299999999999999
Ava STEWART,CAN,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,16.0,4.2,8.8,2.0,11.0,11.0
Ava STEWART,CAN,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,21.0,5.4,7.0,0.0,12.4,12.4
Ava STEWART,CAN,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,6.0,4.6,8.75,0.0,13.35,13.35
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,3.0,5.9,7.366,0.0,13.266,13.266
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",BB,3.0,6.3,7.6,0.0,13.9,13.899999999999999
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,1.0,6.0,7.666,0.0,13.666,13.666
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,9.0,4.9,7.566,0.0,12.466,12.466000000000001
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,12.0,4.8,7.666,0.0,12.466,12.466000000000001
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,3.0,5.6,7.833,0.0,13.433,13.433
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,6.0,5.6,7.5,0.0,13.1,13.1
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,11.0,5.4,7.0,0.0,12.4,12.4
Ava STEWART,CAN,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,9.0,4.6,8.733,0.0,13.333,13.333
Poppy STICKLER,GBR,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",BB,13.0,4.9,6.0,0.0,10.9,10.9
Poppy STICKLER,GBR,,w,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,2.0,4.9,7.85,0.0,12.75,12.75
Poppy STICKLER,GBR,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,2.0,4.9,8.1,0.0,13.0,13.0
Poppy STICKLER,GBR,,w,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",UB,9.0,4.8,7.65,0.0,12.45,12.45
Poppy STICKLER,GBR,,w,2022 Paris World Challenge Cup,qual,"Paris, France",BB,11.0,5.0,7.35,0.0,12.35,12.35
Poppy STICKLER,GBR,,w,2022 Paris World Challenge Cup,qual,"Paris, France",FX,7.0,5.0,7.6,0.0,12.6,12.6
Poppy STICKLER,GBR,,w,2022 Paris World Challenge Cup,final,"Paris, France",FX,6.0,5.0,7.65,0.0,12.65,12.65
Poppy STICKLER,GBR,,w,2022 Paris World Challenge Cup,qual,"Paris, France",UB,29.0,4.8,5.75,0.0,10.55,10.55
Poppy STICKLER,GBR,,w,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,18.0,4.2,8.55,0.0,12.75,12.75
Poppy STICKLER,GBR,,w,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,18.0,3.6,8.65,2.0,10.25,10.25
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,4.0,4.8,7.833,0.0,12.633,12.633
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",BB,7.0,5.0,7.6,0.0,12.6,12.6
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,16.0,5.3,6.6,0.0,11.9,11.899999999999999
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",UB,8.0,5.0,6.033,0.0,11.033,11.033000000000001
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,5.0,5.2,8.033,0.0,13.233,13.233
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT1,5.0,4.2,8.966,0.0,13.166,13.166
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,4.0,4.2,8.8,0.0,13.0,13.0
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT2,5.0,3.8,9.0,0.0,12.8,12.8
Poppy STICKLER,GBR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,4.0,3.8,8.766,0.0,12.566,12.565999999999999
Poppy Grace STICKLER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,13.0,4.6,7.1,0.0,11.7,11.7
Poppy Grace STICKLER,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",FX,3.0,5.1,8.3,0.0,13.4,13.4
Poppy Grace STICKLER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,5.0,5.0,7.75,0.0,12.75,12.75
Poppy Grace STICKLER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,20.0,4.7,6.85,0.0,11.55,11.55
Poppy Grace STICKLER,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,14.0,4.2,8.8,0.0,13.0,13.0
Poppy Grace STICKLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,final,"Liverpool, England",BB,6.0,4.7,7.65,0.0,12.35,12.350000000000001
Poppy Grace STICKLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,5.0,4.8,7.85,0.0,12.65,12.649999999999999
Poppy Grace STICKLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,final,"Liverpool, England",FX,2.0,5.5,8.25,0.0,13.75,13.75
Poppy Grace STICKLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,3.0,5.5,8.0,0.1,13.4,13.4
Poppy Grace STICKLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,19.0,5.2,6.65,0.0,11.85,11.850000000000001
Poppy Grace STICKLER,GBR,2023-03-26,w,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,19.0,4.2,8.95,0.0,13.15,13.149999999999999
Poppy Grace STICKLER,GBR,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,26.0,5.0,6.666,0.1,11.566,11.566
Poppy Grace STICKLER,GBR,2023-02-26,w,2023 Cottbus World Cup,final,"Cottbus, Germany",FX,7.0,5.3,7.2,0.0,12.5,12.5
Poppy Grace STICKLER,GBR,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,6.0,5.1,8.066,0.1,13.066,13.066
Poppy Grace STICKLER,GBR,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,26.0,4.9,4.866,0.0,9.766,9.766
Poppy Grace STICKLER,GBR,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,14.0,5.0,8.466,0.1,13.366,13.366
Poppy Grace STICKLER,GBR,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,14.0,4.2,8.7,2.0,10.9,10.899999999999999
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,7.0,4.7,7.45,0.0,12.15,12.15
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,8.0,4.7,7.75,0.0,12.45,12.45
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,7.0,5.0,7.5,0.0,12.5,12.5
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,6.0,5.0,7.866,0.3,12.566,12.565999999999999
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,6.0,5.0,7.7,0.0,12.7,12.7
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,6.0,4.9,7.8,0.0,12.7,12.7
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,24.0,4.7,6.55,0.0,11.25,11.25
Poppy Grace STICKLER,WAL,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,9.0,4.2,8.65,0.0,12.85,12.850000000000001
Nikol STOIMENOVA,BUL,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,13.0,4.6,7.533,0.0,12.133,12.133
Nikol STOIMENOVA,BUL,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,23.0,4.5,5.833,0.0,10.333,10.333
Nikol STOIMENOVA,BUL,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,0.0,3.2,7.5,0.3,10.4,10.399999999999999
Nikol STOIMENOVA,BUL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,51.0,4.4,6.866,0.0,11.266,11.266
Nikol STOIMENOVA,BUL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,100.0,3.9,7.033,0.0,10.933,10.933
Nikol STOIMENOVA,BUL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,100.0,4.5,5.733,0.0,10.233,10.233
Nikol STOIMENOVA,BUL,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,108.0,3.2,8.6,0.0,11.8,11.8
Nikol STOIMENOVA,BUL,2023-05-28,w,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",BB,8.0,4.6,5.966,0.0,10.566,10.565999999999999
Nikol STOIMENOVA,BUL,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,9.0,4.6,7.633,0.0,12.233,12.233
Nikol STOIMENOVA,BUL,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,15.0,3.9,7.3,0.0,11.2,11.2
Nikol STOIMENOVA,BUL,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,17.0,4.5,5.8,0.0,10.3,10.3
Nikol STOIMENOVA,BUL,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,15.0,3.2,8.566,0.1,11.666000000000002,11.666000000000002
Elisha STOTT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,62.0,3.3,5.4,0.0,8.7,8.7
Elisha STOTT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,50.0,4.0,6.7,0.1,10.6,10.6
Elisha STOTT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,59.0,1.2,7.55,0.0,8.75,8.75
Elisha STOTT,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,61.0,2.0,8.6,0.0,10.6,10.6
Sara SULEKIC,CRO,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",UB,4.0,4.5,8.2,0.0,12.7,12.7
Sara SULEKIC,CRO,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",UB,6.0,4.5,8.35,0.0,12.85,12.85
Sara SULEKIC,CRO,,w,2022 Paris World Challenge Cup,qual,"Paris, France",UB,17.0,4.5,7.55,0.0,12.05,12.05
Sara SULEKIC,CRO,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,101.0,4.4,5.5,0.1,9.8,9.8
Sara SULEKIC,CRO,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,79.0,4.1,7.333,0.0,11.433,11.433
Sara SULEKIC,CRO,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,91.0,4.4,6.0,0.0,10.4,10.4
Sara SULEKIC,CRO,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,91.0,3.4,8.433,0.0,11.833,11.833
Sara SULEKIC,CRO,2022-10-02,w,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",UB,7.0,4.7,7.866,0.0,12.566,12.565999999999999
Sara SULEKIC,CRO,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",UB,6.0,4.5,8.0,0.0,12.5,12.5
Sara SULEKIC,CRO,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,9.0,4.5,7.966,0.0,12.466,12.466000000000001
Sara SULEKIC,CRO,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,110.0,4.3,4.966,0.1,9.166,9.166
Sara SULEKIC,CRO,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,74.0,4.3,7.333,0.0,11.633,11.633
Sara SULEKIC,CRO,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,48.0,4.4,7.966,0.0,12.366,12.366
Sara SULEKIC,CRO,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,116.0,3.8,7.533,0.1,11.233,11.233
Sara SULEKIC,CRO,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,22.0,3.1,5.8,0.0,8.9,8.9
Ashlee SULLIVAN,USA,2022-02-27,w,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,3.0,5.6,7.9,0.0,13.5,13.5
Ashlee SULLIVAN,USA,2022-02-27,w,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,8.0,5.4,7.45,0.0,12.85,12.850000000000001
Ashlee SULLIVAN,USA,2022-02-27,w,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,16.0,5.0,7.6,0.0,12.6,12.6
Ashlee SULLIVAN,USA,2022-02-27,w,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,0.0,5.0,8.9,0.0,13.9,13.9
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.6,6.6,0.0,12.2,12.2
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.5,7.35,0.0,12.85,12.85
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,5.5,7.7,0.1,13.1,13.1
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,5.7,7.75,0.1,13.35,13.35
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.4,7.55,0.0,12.95,12.95
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,4.2,5.75,0.0,9.95,9.95
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.2,9.0,0.0,13.2,13.2
Ashlee SULLIVAN,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.2,9.2,0.0,13.4,13.399999999999999
Ashlee SULLIVAN,USA,2023-02-26,w,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,3.0,5.6,7.7,0.1,13.2,13.200000000000001
Ashlee SULLIVAN,USA,2023-02-26,w,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,3.0,5.7,7.65,0.0,13.35,13.350000000000001
Ashlee SULLIVAN,USA,2023-02-26,w,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,15.0,5.0,7.6,0.0,12.6,12.6
Ashlee SULLIVAN,USA,2023-02-26,w,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,5.0,8.6,0.0,13.6,13.6
Ashlee SULLIVAN,USA,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",BB,6.0,5.5,6.9,0.0,12.4,12.4
Ashlee SULLIVAN,USA,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,1.0,5.8,8.0,0.0,13.8,13.8
Ashlee SULLIVAN,USA,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,13.0,5.7,6.95,0.0,12.65,12.65
Ashlee SULLIVAN,USA,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,19.0,5.3,7.25,0.0,12.55,12.55
Ashlee SULLIVAN,USA,2023-03-19,w,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,15.0,5.0,8.4,0.3,13.1,13.1
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,0.0,5.7,8.267,0.0,13.967,13.966999999999999
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,0.0,5.8,7.967,0.0,13.767,13.767
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,0.0,5.3,8.4,0.0,13.7,13.7
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,0.0,5.3,8.267,0.0,13.567,13.567
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,0.0,5.3,7.333,0.0,12.633,12.633
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,0.0,5.0,9.233,0.0,14.233,14.233
Tiana SUMANASEKERA,USA,2023-05-28,w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,0.0,5.0,9.033,0.1,13.933,13.933
Tiana SUMANASEKERA,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,5.0,5.8,7.7,0.0,13.5,13.5
Tiana SUMANASEKERA,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,10.0,5.7,7.2,0.0,12.9,12.9
Tiana SUMANASEKERA,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,27.0,5.0,6.55,0.0,11.55,11.55
Tiana SUMANASEKERA,USA,2023-08-06,w,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,0.0,5.0,9.15,0.0,14.15,14.15
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.8,8.05,0.0,13.85,13.850000000000001
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.5,7.8,0.0,13.3,13.3
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,5.3,7.85,0.0,13.15,13.149999999999999
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,5.3,7.65,0.0,12.95,12.95
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.4,6.15,0.0,11.55,11.55
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.3,7.5,0.0,12.8,12.8
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,5.0,9.2,0.0,14.2,14.2
Tiana SUMANASEKERA,USA,2023-08-27,w,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,5.0,9.1,0.0,14.1,14.1
Tiana SUMANASEKERA,USA,2023-02-26,w,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,7.0,5.2,7.4,0.0,12.6,12.600000000000001
Tiana SUMANASEKERA,USA,2023-02-26,w,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,12.0,5.3,7.6,0.0,12.9,12.899999999999999
Tiana SUMANASEKERA,USA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,6.0,6.1,7.066,0.1,13.066,13.066
Tiana SUMANASEKERA,USA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,7.0,5.7,7.3,0.0,13.0,13.0
Tiana SUMANASEKERA,USA,2023-10-25,w,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,9.0,5.3,7.6,0.0,12.9,12.899999999999999
Xinyi SUN,CHN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,3.0,6.2,7.9,0.0,14.1,14.100000000000001
Xinyi SUN,CHN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,7.0,5.4,7.6,0.0,13.0,13.0
Sara SURMANOVA,SVK,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,11.0,4.5,6.55,0.0,11.05,11.05
Sara SURMANOVA,SVK,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",UB,13.0,4.3,7.45,0.0,11.75,11.75
Sara SURMANOVA,SVK,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT1,7.0,4.0,7.8,0.3,11.5,11.5
Sara SURMANOVA,SVK,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT1,4.0,4.0,8.85,0.0,12.85,12.85
Sara SURMANOVA,SVK,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT2,7.0,3.8,8.85,0.0,12.65,12.649999999999999
Sara SURMANOVA,SVK,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT2,4.0,3.8,8.8,0.0,12.6,12.600000000000001
Sara SURMANOVA,SVK,,w,2022 Paris World Challenge Cup,qual,"Paris, France",BB,21.0,4.5,7.05,0.0,11.55,11.55
Sara SURMANOVA,SVK,,w,2022 Paris World Challenge Cup,qual,"Paris, France",UB,21.0,4.3,6.95,0.0,11.25,11.25
Sara SURMANOVA,SVK,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,109.0,4.2,5.233,0.0,9.433,9.433
Sara SURMANOVA,SVK,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,77.0,4.0,7.466,0.0,11.466,11.466000000000001
Sara SURMANOVA,SVK,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,102.0,4.5,5.433,0.0,9.933,9.933
Sara SURMANOVA,SVK,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,63.0,3.8,8.733,0.0,12.533,12.533000000000001
Sara SURMANOVA,SVK,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,13.0,4.5,6.9,0.0,11.4,11.4
Sara SURMANOVA,SVK,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",UB,14.0,4.2,7.066,0.0,11.266,11.266
Sara SURMANOVA,SVK,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT1,8.0,4.0,8.7,0.0,12.7,12.7
Sara SURMANOVA,SVK,2022-10-02,w,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT1,8.0,4.0,8.666,0.0,12.666,12.666
Sara SURMANOVA,SVK,2022-10-02,w,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT2,8.0,3.2,8.4,0.0,11.6,11.600000000000001
Sara SURMANOVA,SVK,2022-10-02,w,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT2,8.0,3.4,8.666,0.0,12.066,12.066
Sara SURMANOVA,SVK,2023-02-26,w,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,35.0,4.5,6.533,0.0,11.033,11.033000000000001
Sara SURMANOVA,SVK,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,65.0,4.6,6.333,0.0,10.933,10.933
Sara SURMANOVA,SVK,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,79.0,4.1,7.4,0.0,11.5,11.5
Sara SURMANOVA,SVK,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,105.0,4.4,5.433,0.0,9.833,9.833
Sara SURMANOVA,SVK,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,117.0,3.6,7.4,0.1,10.9,10.9
