Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_TeamQual,round_final,round_qual
0.0,3.6,8.7,0.0,12.3,2022,155,50,False,True,False,False,False,False
28.0,5.2,8.45,0.3,13.35,2023,98,93,True,False,False,False,False,False
76.0,4.0,8.5,0.1,12.4,2023,534,30,False,False,False,False,False,True
29.0,4.0,8.8,0.3,12.5,2023,656,33,False,False,False,False,False,True
7.0,5.2,7.95,0.0,13.15,2023,572,33,False,False,False,False,True,False
4.0,5.2,9.45,0.0,14.65,2023,572,33,False,False,False,False,False,True
7.0,4.8,8.850000000000001,0.0,13.65,2023,572,33,False,False,False,False,True,False
4.0,4.8,8.749999999999998,0.1,13.45,2023,572,33,False,False,False,False,False,True
0.0,5.2,8.733,0.3,13.633,2023,664,10,False,False,True,False,False,False
22.0,5.2,8.533,0.3,13.733,2023,319,62,False,False,False,False,False,True
22.0,2.8,8.766,0.0,11.566,2023,319,62,False,False,False,False,False,True
8.0,4.8,9.0,0.3,13.5,2023,184,95,True,False,False,False,False,False
8.0,4.8,8.05,0.3,12.55,2023,184,95,False,False,False,False,True,False
7.0,4.8,9.0,0.0,13.8,2023,184,95,False,False,False,False,False,True
5.0,4.8,9.0,0.0,13.8,2023,184,95,False,False,False,False,False,True
8.0,4.8,8.85,0.0,13.65,2023,184,95,False,False,False,False,True,False
5.0,4.8,8.75,0.1,13.45,2023,184,95,False,False,False,False,False,True
11.0,4.8,9.133,0.0,13.933,2023,184,95,False,False,False,False,False,True
11.0,5.2,7.866,0.3,12.766,2023,184,95,False,False,False,False,False,True
0.0,4.8,8.6,0.0,13.4,2023,183,95,False,False,False,True,False,False
0.0,4.2,8.75,0.0,12.95,2022,94,78,False,True,False,False,False,False
85.0,4.8,8.8,0.0,13.6,2022,574,4,False,False,False,False,False,True
58.0,4.8,9.133,0.1,13.833,2022,574,4,False,False,False,False,False,True
104.0,4.8,8.933,0.1,13.633,2023,574,4,False,False,False,False,False,True
35.0,4.8,8.966,0.0,13.765999999999998,2023,574,4,False,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,574,4,False,False,False,False,False,True
41.0,4.8,8.55,0.0,13.35,2023,541,30,False,False,False,False,False,True
46.0,4.8,9.2,0.0,14.0,2022,159,87,False,False,False,False,False,True
17.0,4.8,9.2,0.0,14.0,2022,159,87,False,False,False,False,False,True
17.0,4.8,9.233,0.1,13.933,2022,159,87,False,False,False,False,False,True
41.0,4.8,9.233,0.0,14.033,2022,159,87,False,False,False,False,False,True
16.0,4.8,9.233,0.0,14.033,2022,159,87,False,False,False,False,False,True
16.0,4.8,9.2,0.0,14.0,2022,159,87,False,False,False,False,False,True
17.0,4.8,9.4,0.0,14.2,2023,159,87,False,False,False,False,False,True
17.0,4.8,8.766,0.1,13.466,2023,159,87,False,False,False,False,False,True
11.0,4.0,9.2,0.0,13.2,2023,405,33,False,False,False,False,False,True
11.0,4.0,8.799999999999999,0.1,12.7,2023,405,33,False,False,False,False,False,True
10.0,5.2,9.25,0.0,14.45,2023,386,93,True,False,False,False,False,False
78.0,4.8,9.166,0.3,13.666,2022,636,55,False,False,False,False,False,True
123.0,5.6,8.0,0.3,13.3,2023,636,55,False,False,False,False,False,True
4.0,5.6,9.0,0.1,14.5,2023,636,55,True,False,False,False,False,False
1.0,5.6,9.2,0.0,14.8,2023,636,55,False,False,False,False,False,True
104.0,4.0,8.766,0.3,12.466,2022,445,5,False,False,False,False,False,True
110.0,4.4,8.866,0.1,13.166,2022,416,32,False,False,False,False,False,True
27.0,4.4,8.866,0.1,13.166,2022,416,32,False,False,False,False,False,True
8.0,5.6,8.766,0.0,14.366,2022,416,32,False,False,False,False,True,False
10.0,5.6,9.0,0.0,14.6,2022,416,32,False,False,False,False,False,True
6.0,5.6,9.0,0.0,14.6,2022,416,32,False,False,False,False,False,True
11.0,5.6,8.8,0.1,14.3,2022,416,32,False,False,True,False,False,False
8.0,5.2,7.833,0.0,13.033,2022,416,32,False,False,False,False,True,False
6.0,5.2,9.266,0.1,14.366,2022,416,32,False,False,False,False,False,True
6.0,5.2,8.75,0.1,13.85,2022,416,32,False,False,False,False,False,True
4.0,5.6,8.45,0.1,13.95,2022,416,32,False,False,False,False,True,False
6.0,5.2,8.65,0.0,13.85,2022,416,32,False,False,False,False,False,True
4.0,5.2,9.15,0.0,14.35,2022,416,32,False,False,False,False,True,False
33.0,5.6,8.866,0.1,14.366,2023,416,32,False,False,False,False,False,True
4.0,5.6,9.033,0.0,14.633,2023,416,32,True,False,False,False,False,False
15.0,5.6,8.933,0.1,14.433,2023,416,32,False,False,False,False,False,True
10.0,5.6,8.933,0.1,14.433,2023,416,32,False,False,False,False,False,True
10.0,5.2,9.0,0.0,14.2,2023,416,32,False,False,False,False,False,True
10.0,5.6,8.75,0.1,14.25,2023,439,32,False,False,False,False,False,True
10.0,5.2,9.05,0.0,14.25,2023,439,32,False,False,False,False,False,True
30.0,5.2,8.65,0.1,13.75,2023,439,32,False,False,False,False,False,True
37.0,4.8,9.266,0.0,14.066,2022,371,32,False,False,False,False,False,True
6.0,5.2,8.75,0.0,13.95,2023,66,54,False,False,False,False,False,True
7.0,5.2,8.033,0.0,13.233,2023,66,54,False,False,False,False,True,False
6.0,4.8,9.15,0.0,13.95,2023,66,54,False,False,False,False,False,True
7.0,5.2,9.066,0.0,14.266,2023,66,54,False,False,False,False,True,False
16.0,5.2,8.05,0.1,13.15,2023,66,54,False,False,False,False,False,True
16.0,5.2,8.0,0.3,12.9,2023,66,54,False,False,False,False,False,True
9.0,5.2,8.966,0.3,13.866,2023,66,54,False,False,False,False,False,True
9.0,5.2,9.0,0.0,14.2,2023,66,54,False,False,False,False,False,True
87.0,4.8,9.066,0.0,13.866,2023,547,10,False,False,False,False,False,True
0.0,4.8,9.267,0.0,14.067,2023,548,10,False,False,False,True,False,False
0.0,5.2,8.8,0.0,14.0,2023,277,93,False,False,False,False,False,True
0.0,5.2,8.5,0.1,13.6,2023,277,93,False,False,False,False,True,False
0.0,4.8,9.033,0.0,13.833,2023,413,24,False,False,False,True,False,False
19.0,5.2,7.8,0.0,13.0,2022,228,73,False,False,False,False,False,True
19.0,4.8,9.1,0.0,13.9,2022,228,73,False,False,False,False,False,True
10.0,5.2,7.833,0.0,13.033,2022,228,73,False,False,False,False,False,True
10.0,4.8,8.966,0.1,13.666,2022,228,73,False,False,False,False,False,True
11.0,5.2,7.85,0.1,12.95,2023,228,73,False,False,False,False,False,True
11.0,4.8,8.95,0.0,13.75,2023,228,73,False,False,False,False,False,True
16.0,5.2,8.8,0.1,13.9,2023,228,73,False,False,False,False,False,True
16.0,4.8,9.15,0.0,13.95,2023,228,73,False,False,False,False,False,True
13.0,5.2,8.9,0.0,14.1,2023,228,73,False,False,False,False,False,True
13.0,4.8,9.066,0.0,13.866,2023,228,73,False,False,False,False,False,True
15.0,5.2,7.866,0.0,13.066,2023,228,73,False,False,False,False,False,True
15.0,4.8,8.9,0.1,13.6,2023,228,73,False,False,False,False,False,True
33.0,5.2,7.8,0.0,13.0,2023,228,73,False,False,False,False,False,True
33.0,4.8,8.666,0.0,13.466,2023,228,73,False,False,False,False,False,True
63.0,4.8,9.033,0.1,13.733,2023,228,73,False,False,False,False,False,True
19.0,4.8,9.033,0.1,13.733,2023,228,73,False,False,False,False,False,True
19.0,5.2,8.466,0.3,13.366,2023,228,73,False,False,False,False,False,True
11.0,5.2,8.033,0.3,12.933,2022,412,12,False,False,False,False,False,True
11.0,4.8,8.933,0.0,13.733,2022,412,12,False,False,False,False,False,True
4.0,4.8,9.0,0.0,13.8,2023,412,12,False,False,False,False,False,True
6.0,4.8,9.2,0.0,14.0,2023,412,12,False,False,False,False,True,False
6.0,5.2,9.5,0.0,14.7,2023,412,12,False,False,False,False,True,False
4.0,5.2,9.25,0.0,14.45,2023,412,12,False,False,False,False,False,True
2.0,5.2,9.35,0.0,14.55,2022,412,12,False,False,False,False,False,True
2.0,5.2,9.2,0.0,14.4,2022,412,12,False,False,False,False,True,False
2.0,5.2,8.95,0.1,14.05,2022,412,12,False,False,False,False,False,True
2.0,5.2,9.05,0.0,14.25,2022,412,12,False,False,False,False,True,False
2.0,5.2,9.466,0.0,14.666,2022,412,12,False,False,False,False,True,False
2.0,5.2,9.15,0.0,14.35,2022,412,12,False,False,False,False,False,True
2.0,5.2,8.95,0.0,14.15,2022,412,12,False,False,False,False,False,True
2.0,5.2,9.066,0.1,14.166,2022,412,12,False,False,False,False,True,False
0.0,5.2,9.133,0.0,14.333,2023,412,12,False,False,True,False,False,False
0.0,5.2,8.167,0.0,13.367,2023,412,12,False,False,False,True,False,False
9.0,5.2,9.15,0.0,14.35,2023,412,12,False,False,False,False,False,True
9.0,5.2,7.2,0.1,12.3,2023,412,12,False,False,False,False,False,True
18.0,5.2,7.8,0.1,12.9,2023,307,56,False,False,False,False,False,True
18.0,4.8,7.767,0.1,12.467,2023,307,56,False,False,False,False,False,True
12.0,5.2,9.133,0.1,14.233,2022,109,65,True,False,False,False,False,False
27.0,5.2,9.133,0.0,14.333,2022,109,65,False,False,False,False,False,True
9.0,5.6,8.8,0.1,14.3,2023,109,65,True,False,False,False,False,False
33.0,5.6,8.866,0.1,14.366,2023,109,65,False,False,False,False,False,True
20.0,5.2,7.9,0.0,13.1,2023,109,65,True,False,False,False,False,False
23.0,5.2,9.066,0.0,14.266,2023,109,65,False,False,False,False,False,True
0.0,5.2,8.55,0.3,13.45,2022,247,93,False,False,False,False,False,True
0.0,5.2,7.9,0.3,12.8,2022,247,93,False,False,False,False,True,False
5.0,5.2,8.966,0.1,14.066,2022,661,37,False,False,False,False,True,False
5.0,5.2,9.133,0.0,14.333,2022,661,37,False,False,False,False,False,True
5.0,5.2,9.133,0.0,14.333,2022,661,37,False,False,False,False,True,False
5.0,5.2,9.233,0.0,14.433,2022,661,37,False,False,False,False,False,True
16.0,5.2,8.133,0.3,13.033,2022,661,37,False,False,False,False,False,True
16.0,5.2,9.2,0.0,14.4,2022,661,37,False,False,False,False,False,True
15.0,5.2,9.2,0.3,14.1,2023,661,37,False,False,False,False,False,True
15.0,5.2,8.05,0.1,13.15,2023,661,37,False,False,False,False,False,True
7.0,5.2,8.466,0.0,13.666,2023,661,37,False,False,False,False,True,False
5.0,5.2,9.366,0.0,14.566,2023,661,37,False,False,False,False,False,True
7.0,5.2,9.1,0.0,14.3,2023,661,37,False,False,False,False,True,False
5.0,5.2,9.066,0.0,14.266,2023,661,37,False,False,False,False,False,True
9.0,5.2,8.25,0.3,13.15,2023,661,37,False,False,False,False,False,True
9.0,5.2,9.1,0.0,14.3,2023,661,37,False,False,False,False,False,True
11.0,5.2,7.7,0.0,12.9,2023,661,35,False,False,False,False,False,True
11.0,5.2,7.6,0.0,12.8,2023,661,35,False,False,False,False,False,True
28.0,4.0,8.95,0.0,12.95,2023,296,33,False,False,False,False,False,True
101.0,4.8,8.666,0.0,13.466,2022,522,85,False,False,False,False,False,True
37.0,4.8,9.266,0.0,14.066,2022,522,85,False,False,False,False,False,True
15.0,4.8,9.266,0.0,14.066,2022,522,85,False,False,True,False,False,False
14.0,4.8,9.3,0.0,14.1,2023,522,85,True,False,False,False,False,False
65.0,4.8,9.266,0.0,14.066,2023,522,85,False,False,False,False,False,True
12.0,4.8,9.233,0.0,14.033,2023,522,85,True,False,False,False,False,False
46.0,4.8,9.133,0.0,13.933,2023,522,85,False,False,False,False,False,True
30.0,4.8,8.95,0.0,13.75,2023,521,85,False,False,False,False,False,True
24.0,5.2,7.833,0.0,13.033,2022,390,91,False,False,False,False,False,True
24.0,4.0,9.0,0.0,13.0,2022,390,91,False,False,False,False,False,True
19.0,5.2,9.0,0.0,14.2,2022,390,91,False,False,False,False,False,True
19.0,4.0,8.8,0.0,12.8,2022,390,91,False,False,False,False,False,True
82.0,5.2,8.0,0.0,13.2,2022,390,91,False,False,False,False,False,True
28.0,5.2,7.9,0.1,13.0,2023,390,91,False,False,False,False,False,True
28.0,4.0,9.066,0.0,13.066,2023,390,91,False,False,False,False,False,True
26.0,5.2,8.9,0.1,14.000000000000002,2023,390,91,False,False,False,False,False,True
45.0,5.2,7.8,0.0,13.0,2023,390,91,False,False,False,False,False,True
63.0,5.2,9.0,0.1,14.1,2023,373,55,False,False,False,False,False,True
19.0,5.2,8.966,0.0,14.166,2023,373,55,False,False,False,False,False,True
15.0,4.8,8.833,0.0,13.633,2023,605,85,True,False,False,False,False,False
39.0,4.8,8.9,0.0,13.7,2023,605,85,False,False,False,False,False,True
0.0,5.2,8.433,0.0,13.633,2023,640,85,False,False,True,False,False,False
30.0,5.2,9.166,0.0,14.366,2023,640,85,False,False,False,False,False,True
64.0,4.8,8.933,0.0,13.733,2023,640,85,False,False,False,False,False,True
32.0,4.8,8.9,0.0,13.7,2023,640,85,False,False,False,False,False,True
10.0,5.2,9.25,0.0,14.45,2023,35,93,True,False,False,False,False,False
70.0,4.8,7.3,0.0,12.1,2023,440,93,True,False,False,False,False,False
11.0,5.2,7.866,0.0,13.066,2023,36,43,False,False,False,False,False,True
11.0,4.8,8.7,0.0,13.5,2023,36,43,False,False,False,False,False,True
0.0,4.8,8.7,0.0,13.5,2023,160,93,True,False,False,False,False,False
8.0,5.2,9.033,0.0,14.233,2022,700,8,False,False,False,False,False,True
8.0,5.2,9.066,0.0,14.266,2022,700,8,False,False,False,False,True,False
8.0,5.2,8.9,0.0,14.1,2022,700,8,False,False,False,False,False,True
8.0,5.2,7.866,0.0,13.066,2022,700,8,False,False,False,False,True,False
6.0,5.2,9.2,0.0,14.4,2022,700,8,False,False,False,False,False,True
6.0,5.2,9.0,0.0,14.2,2022,700,8,False,False,False,False,False,True
49.0,5.6,8.7,0.3,14.0,2022,682,40,False,False,False,False,False,True
22.0,5.6,8.7,0.3,14.0,2022,682,40,False,False,False,False,False,True
22.0,5.6,7.933,0.3,13.233,2022,682,40,False,False,False,False,False,True
2.0,5.6,9.067,0.0,14.667,2023,682,40,False,False,False,False,False,True
4.0,5.6,9.0,0.1,14.5,2023,682,40,False,False,False,False,True,False
2.0,4.8,9.133,0.0,13.933,2023,682,40,False,False,False,False,False,True
4.0,4.8,9.233,0.0,14.033,2023,682,40,False,False,False,False,True,False
8.0,5.2,9.166,0.0,14.366,2022,682,40,False,False,False,False,False,True
6.0,5.2,8.966,0.0,14.166,2022,682,40,False,False,False,False,True,False
8.0,4.8,9.1,0.0,13.9,2022,682,40,False,False,False,False,False,True
6.0,4.8,9.1,0.0,13.9,2022,682,40,False,False,False,False,True,False
3.0,6.0,8.866,0.1,14.766,2022,682,40,False,False,False,False,False,True
3.0,5.6,8.833,0.1,14.333,2022,682,40,False,False,False,False,False,True
10.0,6.0,8.733,0.1,14.633,2023,682,40,False,False,False,False,False,True
21.0,6.0,8.733,0.1,14.633,2023,682,40,False,False,False,False,False,True
21.0,5.2,7.733,0.3,12.633,2023,682,40,False,False,False,False,False,True
3.0,6.0,8.966,0.1,14.866,2023,682,40,False,False,False,False,True,False
8.0,6.0,7.833,0.3,13.533,2023,682,40,False,False,False,False,False,True
3.0,5.6,9.066,0.1,14.566,2023,682,40,False,False,False,False,True,False
8.0,5.6,9.233,0.0,14.833,2023,682,40,False,False,False,False,False,True
3.0,6.0,8.866,0.1,14.766,2023,682,40,False,False,False,False,True,False
2.0,6.0,8.8,0.1,14.7,2023,682,40,False,False,False,False,False,True
3.0,5.6,9.1,0.0,14.7,2023,682,40,False,False,False,False,True,False
2.0,5.6,9.0,0.1,14.5,2023,682,40,False,False,False,False,False,True
4.0,6.0,8.866,0.1,14.766,2023,682,40,False,False,False,False,True,False
5.0,6.0,8.5,0.1,14.4,2023,682,40,False,False,False,False,False,True
4.0,5.6,9.266,0.0,14.866,2023,682,40,False,False,False,False,True,False
5.0,5.6,8.866,0.0,14.466,2023,682,40,False,False,False,False,False,True
115.0,5.6,7.9,0.0,13.5,2023,129,16,False,False,False,False,False,True
3.0,5.6,9.066,0.0,14.666,2023,129,16,True,False,False,False,False,False
52.0,5.6,7.933,0.0,13.533,2023,129,16,False,False,False,False,False,True
4.0,6.0,8.066,0.3,13.766,2023,322,55,False,False,False,False,True,False
4.0,5.6,8.966,0.1,14.466,2023,322,55,False,False,False,False,False,True
4.0,5.2,9.333,0.0,14.533,2023,322,55,False,False,False,False,True,False
4.0,4.8,9.333,0.0,14.133,2023,322,55,False,False,False,False,False,True
16.0,4.8,8.3,0.1,13.0,2023,343,31,False,False,False,False,False,True
16.0,4.0,8.75,0.0,12.75,2023,343,31,False,False,False,False,False,True
17.0,4.8,8.267,0.3,12.767,2023,584,81,False,False,False,False,False,True
17.0,4.0,8.7,0.0,12.7,2023,584,81,False,False,False,False,False,True
0.0,5.2,8.8,0.3,13.7,2022,147,93,False,False,False,False,False,True
0.0,5.2,9.25,0.0,14.45,2022,147,93,False,False,False,False,True,False
13.0,5.2,8.95,0.0,14.15,2023,147,93,True,False,False,False,False,False
32.0,5.2,8.6,0.0,13.8,2023,147,93,True,False,False,False,False,False
0.0,5.2,9.1,0.0,14.3,2022,409,93,False,False,False,False,False,True
0.0,5.2,8.6,0.1,13.7,2022,409,93,False,False,False,False,True,False
69.0,5.2,7.45,0.3,12.35,2023,409,93,True,False,False,False,False,False
0.0,4.8,8.45,0.3,12.95,2023,409,93,False,False,False,False,False,True
0.0,4.8,8.9,0.0,13.7,2023,409,93,False,False,False,False,True,False
81.0,4.8,8.866,0.0,13.666,2022,705,43,False,False,False,False,False,True
14.0,5.2,8.7,0.0,13.9,2023,705,43,False,False,False,False,False,True
14.0,5.2,7.8,0.0,13.0,2023,705,43,False,False,False,False,False,True
14.0,5.2,7.8,0.3,12.7,2022,705,43,False,False,False,False,False,True
14.0,5.2,7.666,0.1,12.766,2022,705,43,False,False,False,False,False,True
18.0,5.2,8.8,0.3,13.7,2023,705,43,False,False,False,False,False,True
18.0,5.2,8.15,0.3,13.05,2023,705,43,False,False,False,False,False,True
86.0,5.2,8.8,0.1,13.9,2023,705,43,False,False,False,False,False,True
13.0,4.8,8.4,0.0,13.2,2022,705,43,True,False,False,False,False,False
0.0,5.2,7.8,0.0,13.0,2022,705,43,False,True,False,False,False,False
14.0,5.2,7.7,0.0,12.9,2022,705,43,False,False,False,False,False,True
17.0,4.8,9.0,0.1,13.7,2023,516,31,False,False,False,False,False,True
17.0,2.8,9.05,0.0,11.85,2023,516,31,False,False,False,False,False,True
14.0,4.8,8.95,0.0,13.75,2022,516,31,False,False,False,False,False,True
6.0,5.2,7.933,0.0,13.133,2023,156,37,False,False,False,False,True,False
7.0,5.2,8.15,0.0,13.35,2023,156,37,False,False,False,False,False,True
6.0,5.2,9.3,0.0,14.5,2023,156,37,False,False,False,False,True,False
7.0,5.2,9.15,0.0,14.35,2023,156,37,False,False,False,False,False,True
11.0,5.2,9.233,0.0,14.433,2023,156,37,False,False,False,False,False,True
11.0,5.2,7.866,0.0,13.066,2023,156,37,False,False,False,False,False,True
24.0,5.2,9.066,0.0,14.266,2023,156,37,False,False,False,False,False,True
24.0,5.2,7.833,0.1,12.933,2023,156,37,False,False,False,False,False,True
5.0,5.2,9.266,0.0,14.466,2023,156,34,False,False,False,False,True,False
8.0,5.2,7.75,0.1,12.85,2023,156,34,False,False,False,False,False,True
5.0,5.2,7.9,0.0,13.1,2023,156,34,False,False,False,False,True,False
8.0,5.2,8.9,0.0,14.1,2023,156,34,False,False,False,False,False,True
78.0,4.0,9.233,0.0,13.233,2022,77,36,False,False,False,False,False,True
100.0,4.0,9.1,0.0,13.1,2023,77,36,False,False,False,False,False,True
5.0,5.2,9.133,0.0,14.333,2022,267,33,False,False,False,False,True,False
6.0,5.2,9.2,0.0,14.4,2022,267,33,False,False,False,False,False,True
5.0,5.2,8.266,0.3,13.166,2022,267,33,False,False,False,False,True,False
6.0,5.2,9.0,0.1,14.1,2022,267,33,False,False,False,False,False,True
20.0,5.2,8.7,0.0,13.9,2023,267,33,False,False,False,False,False,True
19.0,5.2,8.033,0.1,13.133,2023,267,33,False,False,False,False,False,True
19.0,5.2,7.933,0.0,13.133,2023,267,33,False,False,False,False,False,True
44.0,4.8,9.2,0.0,14.0,2022,556,67,False,False,False,False,False,True
31.0,4.8,8.866,0.0,13.666,2023,555,67,False,False,False,False,False,True
31.0,4.0,9.066,0.0,13.066,2023,555,67,False,False,False,False,False,True
11.0,4.0,8.9,0.0,12.9,2023,401,3,False,False,False,False,False,True
11.0,4.4,8.6,0.0,12.9,2023,401,3,False,False,False,False,False,True
71.0,4.4,8.533,0.0,12.933,2023,400,3,False,False,False,False,False,True
31.0,4.0,8.3,0.0,12.3,2023,148,33,False,False,False,False,False,True
11.0,4.8,9.466,0.0,14.266,2022,167,10,True,False,False,False,False,False
42.0,4.8,9.3,0.0,14.1,2022,167,10,False,False,False,False,False,True
14.0,4.8,9.3,0.0,14.1,2023,167,10,True,False,False,False,False,False
68.0,4.8,9.233,0.0,14.033,2023,167,10,False,False,False,False,False,True
7.0,4.8,9.233,0.0,14.033,2023,167,10,True,False,False,False,False,False
0.0,2.8,8.267,0.3,10.767,2023,529,9,False,False,False,True,False,False
24.0,5.2,7.8,0.3,12.7,2022,93,10,True,False,False,False,False,False
0.0,5.6,8.9,0.0,14.5,2022,93,10,False,False,True,False,False,False
5.0,5.6,8.733,0.0,14.333,2022,93,10,False,False,False,False,True,False
17.0,5.6,8.933,0.0,14.533,2022,93,10,False,False,False,False,False,True
5.0,5.6,8.933,0.0,14.533,2022,93,10,False,False,False,False,False,True
5.0,5.6,8.9,0.0,14.5,2022,93,10,False,False,False,False,True,False
5.0,5.6,9.0,0.0,14.6,2022,93,10,False,False,False,False,False,True
2.0,5.6,9.0,0.0,14.6,2023,93,10,False,False,False,False,True,False
2.0,5.6,9.0,0.0,14.6,2023,93,10,False,False,False,False,False,True
2.0,5.6,8.95,0.3,14.25,2023,93,10,False,False,False,False,False,True
2.0,5.6,9.033,0.0,14.633,2023,93,10,False,False,False,False,True,False
2.0,5.6,9.3,0.0,14.9,2023,93,10,False,False,False,False,True,False
1.0,5.6,9.05,0.0,14.65,2023,93,10,False,False,False,False,False,True
1.0,5.2,9.2,0.0,14.4,2023,93,10,False,False,False,False,False,True
2.0,5.2,9.05,0.0,14.25,2023,93,10,False,False,False,False,True,False
2.0,5.6,9.033,0.0,14.633,2023,93,10,False,False,False,False,True,False
1.0,5.6,9.15,0.0,14.75,2023,93,10,False,False,False,False,False,True
1.0,5.6,9.1,0.0,14.7,2023,93,10,False,False,False,False,False,True
2.0,5.6,9.133,0.0,14.733,2023,93,10,False,False,False,False,True,False
0.0,4.6,8.8,0.0,13.4,2022,197,12,False,True,False,False,False,False
19.0,5.2,9.266,0.0,14.466,2023,619,67,False,False,False,False,False,True
14.0,5.2,9.266,0.0,14.466,2023,619,67,False,False,False,False,False,True
14.0,5.2,8.933,0.1,14.033,2023,619,67,False,False,False,False,False,True
11.0,5.2,8.933,0.0,14.133,2023,619,67,False,False,False,False,False,True
11.0,5.2,8.866,0.0,14.066,2023,619,67,False,False,False,False,False,True
21.0,5.2,9.1,0.0,14.3,2023,619,67,False,False,False,False,False,True
12.0,5.2,9.1,0.0,14.3,2023,619,67,False,False,False,False,False,True
12.0,5.2,8.833,0.0,14.033,2023,619,67,False,False,False,False,False,True
2.0,5.2,9.1,0.0,14.3,2023,619,67,False,False,False,False,True,False
5.0,5.2,8.9,0.0,14.1,2023,619,67,False,False,False,False,False,True
2.0,5.2,9.1,0.0,14.3,2023,619,67,False,False,False,False,True,False
5.0,5.2,9.0,0.0,14.2,2023,619,67,False,False,False,False,False,True
30.0,5.2,9.166,0.0,14.366,2023,7,46,False,False,False,False,False,True
75.0,5.2,8.5,0.0,13.7,2023,7,46,False,False,False,False,False,True
106.0,5.2,7.966,0.1,13.066,2023,565,92,False,False,False,False,False,True
110.0,4.4,9.1,0.0,13.5,2023,451,87,False,False,False,False,False,True
96.0,4.4,8.9,0.1,13.2,2023,451,87,False,False,False,False,False,True
77.0,4.8,8.866,0.0,13.666,2023,526,67,False,False,False,False,False,True
22.0,4.8,8.866,0.0,13.666,2023,526,67,False,False,False,False,False,True
22.0,4.0,8.933,0.1,12.833,2023,526,67,False,False,False,False,False,True
0.0,4.2,8.8,0.0,13.0,2022,561,97,False,True,False,False,False,False
23.0,4.4,9.2,0.1,13.5,2023,149,68,False,False,False,False,False,True
23.0,4.0,9.2,0.0,13.2,2023,149,68,False,False,False,False,False,True
12.0,4.4,8.8,0.3,12.9,2022,149,68,False,False,False,False,False,True
12.0,4.0,9.1,0.0,13.1,2022,149,68,False,False,False,False,False,True
38.0,4.8,8.9,0.0,13.7,2023,86,93,True,False,False,False,False,False
0.0,5.6,9.1,0.0,14.7,2023,689,16,False,False,True,False,False,False
45.0,5.6,8.766,0.1,14.266,2023,689,16,False,False,False,False,False,True
7.0,5.6,9.1,0.1,14.6,2023,689,16,False,False,False,False,False,True
0.0,4.0,7.433,0.3,11.133,2023,620,70,False,False,False,True,False,False
0.0,5.6,8.533,0.3,13.833,2022,686,16,False,False,True,False,False,False
105.0,5.6,8.1,0.3,13.4,2022,686,16,False,False,False,False,False,True
12.0,5.6,8.566,0.0,14.166,2023,686,16,True,False,False,False,False,False
0.0,5.6,9.266,0.0,14.866,2023,686,16,False,False,True,False,False,False
54.0,5.6,8.9,0.3,14.2,2023,686,16,False,False,False,False,False,True
95.0,4.0,8.866,0.0,12.866,2022,698,87,False,False,False,False,False,True
119.0,5.2,7.7,0.0,12.9,2022,78,92,False,False,False,False,False,True
68.0,5.2,7.833,0.0,13.033,2023,78,92,False,False,False,False,False,True
12.0,5.2,8.733,0.3,13.633,2023,657,89,False,False,False,False,False,True
12.0,5.2,8.733,0.1,13.833,2023,657,89,False,False,False,False,False,True
4.0,5.2,8.033,0.0,13.233,2023,657,89,False,False,False,False,True,False
6.0,5.2,8.966,0.0,14.166,2023,657,89,False,False,False,False,False,True
4.0,5.2,8.9,0.0,14.1,2023,657,89,False,False,False,False,True,False
6.0,5.2,9.033,0.0,14.233,2023,657,89,False,False,False,False,False,True
20.0,5.2,7.933,0.0,13.133,2023,657,89,False,False,False,False,False,True
20.0,5.2,9.0,0.0,14.2,2023,657,89,False,False,False,False,False,True
5.0,5.2,9.1,0.0,14.3,2023,657,89,False,False,False,False,True,False
5.0,5.2,9.133,0.0,14.333,2023,657,89,False,False,False,False,False,True
5.0,5.2,8.7,0.0,13.9,2023,657,89,False,False,False,False,True,False
5.0,5.2,9.033,0.0,14.233,2023,657,89,False,False,False,False,False,True
32.0,4.8,8.0,0.1,12.7,2023,596,93,True,False,False,False,False,False
66.0,4.8,7.75,0.0,12.55,2023,596,93,True,False,False,False,False,False
3.0,5.2,9.167,0.0,14.367,2023,627,53,False,False,False,False,True,False
3.0,5.2,9.3,0.0,14.5,2023,627,53,False,False,False,False,False,True
3.0,5.2,9.267,0.0,14.467,2023,627,53,False,False,False,False,True,False
3.0,5.2,8.867,0.0,14.067,2023,627,53,False,False,False,False,False,True
16.0,4.8,8.05,0.1,12.75,2022,388,12,True,False,False,False,False,False
0.0,4.8,8.8,0.0,13.6,2022,388,12,False,True,False,False,False,False
17.0,4.8,9.2,0.0,14.0,2022,116,90,True,False,False,False,False,False
54.0,4.8,9.1,0.0,13.9,2022,116,90,False,False,False,False,False,True
34.0,5.2,9.066,0.0,14.266,2022,378,53,False,False,False,False,False,True
20.0,5.2,8.95,0.0,14.15,2023,378,53,False,False,False,False,False,True
1.0,6.0,9.0,0.0,15.0,2022,683,53,True,False,False,False,False,False
0.0,5.6,9.166,0.0,14.766,2022,683,53,False,False,True,False,False,False
7.0,5.6,8.666,0.1,14.166,2022,683,53,False,False,False,False,True,False
